id_cliente,parent_id,num_pedidos,volumepedidos,volumecompras
7655,18,1,43.79,
7655,65,3,465.024,
7656,65,1,28.79,
7670,147,1,23.76,
7680,54,1,1.37,
7680,65,1,78.51,
7680,99,1,89.04,
7680,147,4,361.04,
7681,147,1,3632.04,
7721,54,1,5.36,
7721,147,2,143.7,
7728,65,1,1385.88,
7728,99,1,37.08,
7728,147,1,29.9,
7749,65,1,43.1304,
7787,,1,30.6,
7866,147,1,1.6,
7967,99,1,88.6,
7973,65,1,534.24,
8060,147,1,95.04,
8066,65,1,567.0,
8081,65,1,211.392,211.392
8094,99,1,68.88,
8113,65,1,57.58,
8129,147,1,123.75,
8135,,1,647.5,
8135,54,1,61.94,
8135,147,4,568.7224,
8135,378,2,974.53,
8139,65,1,129.8208,
8147,65,1,21.54,
8172,65,1,214.83,
8210,378,1,1462.5,
8215,65,1,1165.05,
8299,65,2,371.52,
8309,99,1,146.58,
8309,147,1,41.3598,
8327,,1,65.4,
8329,,1,7.8,
8329,65,1,125.7,
8329,99,1,497.84,
8391,65,1,9.78,
8393,65,1,39.39,
8425,65,1,22.68,
8450,147,1,123.75,
8467,,1,110.0,
8467,99,1,6.02,
8467,378,1,952.5,
8470,255,1,15.6,
8490,65,1,695.02,
8560,378,1,400.0,
8572,,2,262.42,
8572,378,1,857.5,
8579,,1,51.9096,
8579,65,2,63.1596,
8579,99,1,71.28,
8579,147,4,736.6898,
8587,18,1,43.79,
8587,54,1,13.8,
8587,147,1,319.6,
8594,65,1,129.36,
8597,378,1,39.65,
8602,,1,17.56,
8602,54,2,19.33,
8602,99,1,56.06,
8602,147,5,254.3402,
8624,,1,12.06,
8624,99,1,36.1704,
8624,147,1,199.0404,
8628,,1,69.0,
8634,,1,16.55,
8634,65,1,35.94,
8634,255,1,22.93,
8634,378,1,854.8,
8646,,1,574.3822,
8646,54,1,512.2112,
8655,,1,75.7596,
8655,147,1,23.63004,
8684,,1,4.12,
8684,65,1,7990.2,
8701,99,3,247.66,
8718,378,1,490.0,
8743,378,1,583.0,
8745,147,3,410.07,
8745,378,1,11.4,
8802,65,1,706.68,
8806,65,1,379.6116,
8809,,1,33.8,
8809,54,1,35.85,
8809,65,1,820.56,
8809,147,1,21.64,
8809,378,1,49.9902,
8815,,1,98.28,
8815,147,3,1066.2944,
8827,147,3,552.9202,
8829,65,2,136.29,
8830,65,1,23.88,
8830,147,1,121.84,
8869,54,1,67.1004,
8869,65,2,77.2104,
8869,147,3,69.73,
8869,255,1,15.99,
8879,,1,65.52,
8879,18,1,43.79,
8879,54,1,9.3,
8879,99,1,517.6,
8879,147,1,15.61,
8928,,1,69.74,
8928,99,3,427.36023,
8928,147,11,1436.0764,
8928,378,1,415.68,
8956,65,2,405.6096,
8974,99,3,338.31515,
8977,378,1,509.75,
9003,65,1,61.74,
9037,65,1,1360.8,
9049,147,1,21.64,
9055,65,1,157.68,
9059,65,1,56.21,
9078,99,1,15.92,
9078,147,2,952.916,
9087,54,1,29.78,
9087,255,1,101.74,
9103,54,2,41.46,
9103,65,1,47.76,
9103,147,2,40.75,
9127,,1,16.55,
9127,147,1,122.8496,
9130,65,1,141.75,
9157,65,1,95.4,
9165,65,1,776.16,
9172,65,1,490.008,
9271,65,3,4079.01,
9354,147,1,73.0,
9354,378,1,454.8,
9361,65,1,26.28,
9361,147,1,84.19,
9410,378,1,50.11,
9511,378,2,283.2,
9516,54,1,1503.0,
9516,65,1,17.34,
9526,99,1,49.9,
9636,65,2,92.25,
9686,65,1,21.89,
9758,378,1,262.8,
9798,147,1,34.68,
9824,65,1,89.601,
9824,255,1,111.02,
9860,,1,45.0,
9878,,2,66.8996,
9878,99,1,13.96,
9878,147,5,373.65,
9878,378,1,38.9901,
9890,325,1,48.84,
9911,54,1,3.4,
9915,65,1,1112.8032,
9962,54,2,34.11,
9962,99,1,180.56,
9962,147,4,333.89,
9962,255,1,21.75,
9962,378,2,152.77,
10011,,2,830.808,
10012,65,1,393.08,
10037,99,1,136.9,
10037,147,1,29.4192,
10037,378,1,119.9,
10058,378,2,433.2,
10067,,4,3180.6,
10067,54,5,3443.7,
10067,65,10,21127.7304,
10067,99,1,2552.0,
10067,147,2,4351.28,
10067,378,3,14445.51,
10072,147,1,62.91,
10079,65,1,144.66,
10091,,1,305.0,
10091,99,1,86.82,
10091,147,1,65.8908,
10091,378,1,167.64,
10099,147,1,473.04,
10119,65,1,1204.56,
10130,,2,35.9504,
10130,99,1,77.94,
10130,147,1,134.9,
10176,65,1,503.5104,
10218,65,1,788.688,
10275,147,2,367.42,
10320,65,1,28.6896,
10325,,7,1085.6004,
10325,65,4,7980.1095,
10325,99,4,390.88,
10325,147,2,432.50996,
10325,378,6,2944.17,
10326,,1,305.0,
10331,,4,7007.1976,
10331,65,4,11406.52,
10331,99,1,3190.0,
10331,147,2,2098.0,
10331,378,2,10365.0,
10345,147,1,38.2,
10347,,6,221.43958,
10347,54,2,1031.3332,
10347,65,2,1130.1996,
10347,147,3,93.49,
10348,,1,315.0,
10348,65,8,10121.315,762.12
10348,99,1,855.36,
10348,378,2,4933.0,
10352,99,1,855.36,
10356,,2,161.0304,
10356,99,1,63.0,
10356,147,3,244.8399,
10364,65,1,311.301,
10364,147,2,37.21,
10406,65,2,401.79,
10407,65,4,1860.95,
10408,65,1,760.2,
10409,18,1,34.49,
10409,54,2,36.13,
10409,65,1,65.47,
10409,147,2,55.24,
10421,54,4,534.6696,
10421,65,2,687.5332,
10421,147,1,14.02,
10438,,2,150.65,
10438,54,1,34.86,
10438,65,2,454.43,
10438,99,1,83.04,
10438,147,1,76.62,
10450,,2,123.0,
10450,54,1,34.86,
10450,65,1,195.9996,
10450,147,2,19.2,
10462,147,2,238.1,
10470,147,1,45.49,
10482,65,1,585.1586,
10519,379,1,32.4896,
10557,,2,103.03,
10557,54,3,375.7104,
10557,65,3,641.0296,
10557,99,1,129.4,
10557,147,5,683.88,
10557,255,1,15.99,
10568,,1,108.0,
10568,378,1,366.0,
10580,379,1,32.4704,
10581,65,1,839.72,
10590,54,1,50.7996,
10590,65,1,20.28,
10611,65,1,850.5,
10612,54,1,204.16,204.16
10612,147,1,275.8,
10612,255,2,426.3,
10615,378,2,187.65,
10645,65,1,18.1896,
10656,,1,360.0,
10656,65,2,1394.451,
10656,147,1,1109.8126,
10665,65,2,712.9608,
10669,54,1,50.7996,
10669,99,1,83.04,
10669,147,1,14.34,
10697,378,1,277.62,
10722,,1,42.72,
10722,255,1,138.84,
10754,147,2,23.49,
10755,65,1,142680.0,
10762,99,1,36.1704,
10775,147,1,778.0,
10789,,1,324.4004,
10789,378,1,1048.6,
10813,325,1,2.8,
10900,,1,31.7304,
10900,54,1,262.08,
10900,65,1,16.99,
10900,99,1,83.04,
10900,147,3,132.18,
10900,255,1,37.26,
10900,378,1,509.75,
10906,147,1,18.95,
10951,,1,12.99,
10951,147,1,33.5,
10970,,1,54.08,
10970,378,1,625.0,
10979,65,1,22.68,
10984,255,1,113.39,
10997,65,1,357.66,
10998,,2,350.82,
10998,54,2,96.35,
10998,65,1,67.96,
10998,147,3,239.9496,
11098,,5,216.5095,
11098,65,1,2460.0,
11098,147,4,1240.06,
11098,378,1,22.325,
11153,,1,635.0,
11153,99,2,149.64,
11153,378,1,203.4,
11153,585,1,22.0,
11187,378,1,482.5,
11206,65,1,25.9404,
11219,,1,159.12,
11257,65,1,262.5,
11258,255,1,58.08,
11260,,3,145.93,
11260,65,7,27723.4118,
11260,147,4,1121.69,
11328,,3,128.49,
11328,54,3,197.74,
11328,65,1,222.4707,
11328,147,5,684.53,
11328,255,2,374.73,
11345,255,1,209.7,
11368,147,1,62.7,
11407,65,2,720.81,
11457,65,2,96.8612,
11463,65,1,232.884,
11465,65,1,235.9,
11524,65,1,18.9504,
11542,65,1,59700.0,
11552,,17,950.1252,7.55
11552,54,3,562.14,
11552,65,3,587.9988,
11552,99,9,793.85976,
11552,147,20,5898.9562,178.42
11552,255,3,74.97,
11552,378,5,2472.63,
11578,255,1,31.85,
11586,65,3,223.11,
11673,378,1,685.9,
11681,65,1,29.88,
11714,65,1,186.96,
11721,65,1,29.25,
11784,147,2,605.98,
11864,,1,99.3,
11864,147,1,39.273,
11874,54,1,209.04,
11874,65,1,2568.0,
11877,54,1,10.72,
11882,65,1,790.68,
11898,,1,25.38,
11898,18,1,20.75,
11898,46,1,9.75,
11898,54,3,90.27,
11898,65,1,33.981,
11898,99,1,54.45,
11898,147,6,433.54,
11903,147,2,334.656,
11904,65,1,23.88,
11906,65,1,2460.0,
11910,,3,85.7588,
11910,54,1,8.22,
11910,99,1,36.1704,
11910,147,3,223.59,
11915,65,1,507.2328,
11922,65,3,2181.4008,
11931,,1,4.79,
11931,325,1,153.45,
11932,65,1,2568.0,
11946,65,2,2842.8,
11957,,1,47.98,
11957,378,1,271.5,
11960,65,1,158.76,
11987,65,1,2169.9,
11996,378,1,118.8,
12024,325,1,20.8,
12054,65,2,651.15,
12094,65,1,2760.0,
12098,65,1,88.71,
12101,147,2,69.1,
12121,,3,143.5568,
12121,18,2,60.35,
12121,54,2,174.15,
12121,65,2,1060.59,
12121,147,5,2384.951,
12124,99,1,53.94,
12125,65,3,248.1504,
12158,,1,23.34,
12158,99,2,354.48,
12185,18,1,43.79,
12185,65,2,430.7496,
12185,99,1,36.1704,
12185,147,1,76.62,
12185,378,1,64.8,
12195,65,1,764.16,
12199,378,1,23.75,
12205,65,2,589.4512,
12205,99,2,90.21,
12220,378,1,475.0,
12221,65,2,507.4008,
12225,65,1,164.0496,
12225,99,2,535.2,
12225,147,3,23.52,
12226,,1,4.1,
12226,147,1,91.0,
12245,65,3,5667.0,
12246,255,1,21.72,
12251,65,1,54.57,
12252,147,1,35.95004,
12252,255,1,9.5,
12253,,2,113.86,
12253,255,3,390.23,
12259,65,1,1388.81,
12351,99,1,19.75,
12360,65,1,2041.62,
12379,147,1,6.39,
12412,65,1,70.68,
12476,147,1,277.1,
12487,65,1,2460.0,
12511,54,2,1307.58,
12511,65,1,17.94,
12511,99,1,254.88,
12511,147,4,1184.1,
12524,65,1,58.59,
12535,378,1,122.0,
12543,147,1,62.91,
12553,65,1,141.36,
12577,99,1,78.68,
12610,378,1,366.0,
12620,65,1,202.8,
12782,65,1,23.85,
12782,147,2,36.29,
12787,54,1,4.08,
12787,65,1,41.85,
12792,65,1,26.28,
12800,,2,265.3906,
12800,65,1,81.84,
12800,99,3,471.27508,
12815,147,1,103.71,
12850,65,1,526.14,
12850,99,1,54.989915,
12875,,1,337.5,
12875,147,1,71.1,
12888,,1,17.56,
12888,147,1,10.5,
12910,147,1,46.0,
12925,65,1,2460.0,
12925,255,1,8.26,
12948,65,1,114.72,
12991,65,2,3921.2968,
13000,54,1,37.3704,
13001,147,1,53.0,
13044,378,1,106.8,
13051,,1,78.0,
13051,147,4,211.18,
13067,65,1,719.88,
13096,,8,583.1386,
13096,18,3,109.91,
13096,46,1,7.77,
13096,54,5,327.2108,
13096,65,8,9271.9796,
13096,99,5,428.614915,
13096,147,12,2618.63214,
13096,255,3,43.18,
13096,325,1,47.6598,
13096,378,4,2669.5102,
13099,378,1,297.5,
13225,99,1,267.6,
13250,65,1,2935.8,
13277,,2,192.1208,
13277,46,2,174.96,
13277,99,2,517.794,
13277,147,4,185.86,
13277,378,1,111.62,
13347,65,1,119.52,
13403,,1,51.6,
13403,65,1,22.68,
13408,65,3,2008.62,
13419,65,1,81.3,
13442,65,2,189.3912,
13442,147,4,149.82,
13504,147,1,122.5,
13521,65,1,2460.0,
13529,65,1,685.8656,
13611,99,1,432.0,
13626,65,1,306.15,
13629,65,1,21277.0088,
13675,65,1,2460.0,
13709,,1,49.65,
13709,147,1,40.1598,
13716,,1,58.17,
13716,147,1,26.27,
13734,378,1,237.6,
13762,65,1,154.89,
13766,65,1,6803.6055,
13778,,1,27.0,
13778,255,1,16.25,
13788,,1,111.3,
13811,65,1,1126.8,
13817,,1,98.75,
13817,378,2,749.6,
13893,54,1,49.95,
13929,65,1,475.2,
13951,255,1,16.25,
14008,65,2,2489.25,
14017,65,1,17.34,
14017,147,3,215.8,
14050,378,1,477.5,
14052,,1,7.75,
14102,65,1,1136.28,
14117,54,2,41.1704,
14117,147,2,356.7396,
14131,58,1,54.68,
14150,54,3,327.1,101.16
14150,65,1,1674.0,
14150,147,1,204.2,
14150,255,2,643.75,100
14198,65,1,23.7,
14198,147,1,6.98,
14222,,9,1728.33,1105.35
14222,54,5,307.73,95.55
14222,58,1,42.2,
14222,65,3,1262.8392,
14222,99,2,215.5,
14222,147,16,4218.0202,1089.6
14222,255,2,53.73,31.98
14222,325,1,95.3196,95.3196
14222,378,2,405.612,
14222,585,1,20.48,
14309,65,1,22.68,
14315,,1,45.48,
14315,99,1,66.2592,
14335,65,1,614.25,
14355,65,2,54.6492,
14361,,2,1140.0,
14361,65,3,3188.718,
14361,147,1,593.3235,593.3235
14361,378,1,842.6,
14377,147,1,612.5,
14386,147,1,122.5,
14421,65,2,415.6184,
14422,147,1,95.58,
14424,65,1,2460.0,
14445,65,2,1029.2832,
14478,378,1,605.0,
14498,54,1,10.62,
14513,65,1,17.12,
14604,65,2,4967.88,
14609,147,3,20.59,
14613,,1,17.56,
14613,54,3,50.37,
14622,65,1,28.1796,
14628,,1,72.54,
14628,147,4,313.81,
14633,65,1,25.9404,
14709,,1,78.0,
14709,54,1,8.95,
14709,65,1,32.3898,
14710,54,2,45.8004,
14710,65,2,122.3696,
14710,147,1,40.01,
14712,378,2,955.7,
14715,65,2,44.1504,
14721,,1,10.23,
14722,65,1,17.5788,
14725,65,1,110.1888,
14725,99,1,68.475,
14745,,8,554.6704,124.34
14745,46,1,16.6302,16.6302
14745,65,2,402.551,240.3104
14745,99,4,511.86,61.92
14745,147,2,98.2148,70.8848
14745,325,2,177.1404,
14798,,1,125.1705,
14798,65,1,125.92,
14798,99,1,119.57015,
14798,147,1,100.0791,
14824,378,1,890.0,
14828,65,1,479.0532,
14829,,1,144.0,
14829,255,1,16.9,
14829,378,2,683.62,
14831,,1,7.8,
14831,99,1,19.93,
14831,147,1,21.32,
14837,378,1,477.5,
14901,378,1,605.0,
14903,65,1,178.98,
14943,65,1,2460.0,
14958,378,1,223.2,
15056,99,1,127.42,
15062,54,1,9.0,
15062,147,1,42.8,
15068,,1,820.0,
15103,,1,17.9,
15103,99,2,181.26,
15103,378,1,297.5,
15105,147,1,301.56,
15109,99,1,40.43,
15109,147,1,58.67008,
15109,378,1,26.16,
15110,65,1,51.8808,
15110,99,1,84.88,
15207,,1,58.8,
15207,99,1,72.08,
15207,378,1,58.14,
15252,,1,11.12,
15252,378,1,122.0,
15328,378,1,605.0,
15438,65,4,2625.2982,
15472,,2,31.04,
15472,18,1,3.95,
15472,46,1,3.25,
15472,54,1,9.31,
15472,99,1,513.12,
15472,147,4,132.41,
15472,255,4,134.86,
15518,65,1,539.11,
15540,,1,45.48,
15540,54,1,16.86,
15540,65,1,17.9202,
15540,99,1,167.92,
15540,147,3,1076.77,
15540,255,1,65.25,
15540,378,1,2100.0,
15545,54,1,31.2,
15545,147,2,165.44,
15614,378,1,257.5,
15628,147,1,39.46,
15659,147,1,14.08,
15685,,4,1336.608,
15685,147,7,3303.57,
15722,99,1,34.38,
15723,18,1,46.9,
15723,65,2,106.8496,
15723,378,2,814.75,
15731,65,1,2460.0,
15796,65,1,2694.5,
15815,147,1,33.5,
15863,378,1,213.6,
15866,65,1,54.9408,
15894,65,1,138.48,
15922,147,1,23.1336,
15949,379,1,3.63,
15997,378,1,158.4,
16003,147,3,50.45,
16005,99,1,9.99,
16005,147,1,66.15,
16063,147,1,19.18,
16099,65,2,237.7848,
16110,,1,70.8,
16132,65,1,2568.0,
16167,65,1,181.5828,
16189,147,1,25.0,
16193,378,1,366.0,
16196,65,1,25.9404,
16196,147,1,328.9,
16201,,1,28.99,
16205,65,2,2495.8404,
16205,147,2,508.98,
16218,65,2,1171.0176,
16221,65,1,958.1064,
16228,65,1,13800.0,
16276,99,2,1192.68,
16276,147,2,477.7098,
16282,,1,17.46,
16282,65,1,191.16,
16282,99,2,79.61,
16282,147,3,21.18,
16296,65,2,402.6632,
16325,147,1,101.5,
16357,65,1,579.7464,
16371,65,1,431.04,
16407,99,1,80.37,
16434,,1,22.39,
16442,65,1,1703.3918,
16456,65,1,515.352,
16459,147,1,106.9,
16459,378,1,58.9,
16500,54,1,53.87,
16500,65,1,19.2,
16500,99,1,95.52,
16500,147,2,183.49,
16515,,1,18.89,
16515,65,3,312.7995,
16515,99,1,573.12,
16515,147,3,693.6394,
16530,,1,372.5,
16550,147,1,28.82,
16567,65,1,2460.0,
16599,147,1,87.7999,
16602,378,1,452.5,
16684,,1,4.54,
16690,,1,31.0104,
16690,147,1,18.63,
16693,54,1,5.36,
16693,65,1,22.68,
16693,147,1,264.5,
16698,,1,81.6,
16702,147,2,6.51,
16732,65,1,229.2768,
16738,65,1,28.1796,
16751,54,1,8.43,
16775,,1,5.89,
16791,54,1,5.97,
16791,65,3,7535.0596,
16828,65,1,238.5882,
16832,,1,8.41,
16832,65,3,4725.5592,
16835,65,1,407.5112,
16842,65,1,29.09,
16861,65,1,25.9404,
16867,,2,13599.51,
16867,65,2,2466.0,
16867,147,1,4305.0,
16886,65,5,7475.3992,
16901,,1,8.41,
16913,18,1,4.22,
16913,99,2,89.54,
16932,,1,51.87,
16932,65,1,35.66,
16932,99,1,3.16,
16932,147,1,108.94992,
16987,65,1,45.69,
16987,147,1,12.02,
16987,378,1,297.5,
16997,65,1,717.99,
17041,65,1,2460.0,
17133,378,1,605.0,
17185,54,2,52.02,
17185,65,1,16.17,
17185,99,1,121.45995,
17185,147,2,78.68,
17213,99,1,554.24,
17224,,1,130.0,
17224,99,2,472.3,
17224,147,1,100.0797,
17226,65,1,43.4808,
17260,65,1,5149.2,
17394,99,1,82.8,
17395,,1,22.74,
17395,99,3,1214.09,
17395,147,3,98.97,
17395,255,1,56.62,
17395,378,1,772.5,
17563,65,1,2520.0,
17585,65,1,581.8,
17604,147,1,84.78,
17610,147,1,14.02,
17711,,1,8.33,
17711,99,2,43.47,
17711,147,1,12.99,
17872,147,1,4.17,
17977,65,1,504.16,
18023,65,1,19680.0,
18083,65,1,100.5888,
18118,,1,305.0,
18118,147,2,148.99,
18118,325,1,42.15,
18128,,1,20.36,
18151,147,1,16.75,
18187,46,1,7.05,
18187,147,1,5.7,
18189,147,1,33.01,
18289,65,4,2594.25,
18289,147,1,128.0,
18297,65,1,2460.0,
18335,378,1,619.6,
18377,65,1,129.36,
18379,65,1,21.7404,
18390,,1,77.6016,
18524,65,2,2663.63,
18665,65,2,1825.7796,
18665,99,1,69.28,
18665,147,2,176.48,
18681,54,1,10.39,
18681,147,1,22.08,
18742,65,1,580.24,
18749,378,1,546.0,
18767,,1,155.4816,
18767,99,1,428.1144,
18767,147,1,62.8,
18775,65,1,122.28,
18784,54,1,26.51,
18798,65,1,87.2712,
18820,,5,396.965,
18820,18,1,4.22,
18820,46,1,8.07,
18820,54,3,60.4496,
18820,65,5,864.3482,
18820,99,5,712.595,
18820,147,9,1313.16822,
18820,255,1,5.18,
18820,378,3,1329.375,
18838,99,1,59.6,
18919,65,1,30.2496,
18934,65,1,28.1796,
18942,65,1,515.352,
18984,65,1,3475.2,
19012,18,1,4.22,
19012,99,3,173.19004,
19012,147,1,9.61,
19013,99,1,136.95,
19013,147,2,395.01,
19046,147,1,12.9501,
19080,65,1,16.17,
19080,147,2,251.06,
19102,65,1,2460.0,
19116,65,1,2520.0,
19196,,1,4.23,
19196,54,3,30.2,
19196,147,2,43.51,
19198,147,1,163.78,
19201,,1,272.92,
19201,147,2,180.54,
19233,99,3,76.71,
19233,147,1,150.84,
19236,,2,415.7,
19236,65,1,610.9344,
19236,147,1,267.6024,
19243,18,2,75.0196,
19243,54,2,46.19,
19243,65,2,71.19,
19243,99,1,82.8,
19243,147,3,155.88,
19246,54,1,1.37,
19260,255,1,43.5,
19285,65,1,215.61,
19287,65,1,29.9904,
19287,147,1,33.5,
19297,,1,31.04,
19297,18,1,59.925,
19297,65,1,441.301,
19297,147,1,40.438,
19297,378,1,14.65,
19300,65,2,5791.2256,
19301,65,2,57.8808,
19401,,5,628.3308,
19401,18,2,127.2152,
19401,54,4,200.4204,
19401,65,3,620.032,
19401,99,3,819.75984,
19401,147,6,2266.66,
19401,255,1,5.18,
19401,378,2,91.03,
19422,65,1,2460.0,
19440,,2,362.68,
19440,65,1,16.17,
19440,99,1,1109.3598,
19440,147,2,1455.8894,
19449,,1,16.79,
19449,65,2,80.58,
19449,147,2,764.54,
19464,65,1,2460.0,
19482,378,1,78921.0,
19506,65,1,129.8,
19537,,1,97.002,
19537,378,1,261.6,
19584,,1,62.91,
19584,99,1,63.0792,
19606,65,1,147.07,
19653,65,1,2460.0,
19694,147,2,128.94,
19709,,1,95.0,
19709,65,1,50.9112,
19709,147,2,72.26,
19712,147,1,12.99,
19723,147,1,20.31,
19753,99,1,69.28,
19758,65,1,112.7184,
19767,378,1,218.4,
19768,147,1,25.43,
19788,65,5,201.8086,
19826,65,1,28.1796,
19837,54,1,95.28,
19837,65,1,1797.6,
19837,255,2,413.28,
19854,,1,100.74,
19854,99,1,74.66004,
19859,65,4,2998.3194,
19898,65,1,31.39,
19961,65,1,143.4498,
19976,65,1,42.75,
19996,65,1,43.4808,
20013,378,1,218.4,
20020,65,1,195.3,
20061,65,1,319.2482,
20061,147,1,181.5896,
20110,378,1,445.0,
20126,65,2,2661.25,
20178,147,1,46.99,
20237,378,1,1198.5,
20238,378,1,486.0,
20256,,1,35.7,
20273,147,1,266.26,
20273,378,1,52.9,
20328,147,1,1057.2828,
20386,65,1,3348.0,
20441,,1,138.9003,
20444,99,1,34.38,
20463,65,1,22.68,
20463,99,1,66.08,
20463,147,2,430.01,
20463,378,1,57.84,
20487,65,1,2520.0,
20487,147,2,54.26,
20492,378,1,118.8,
20498,65,1,2460.0,
20567,,1,8.13,
20567,65,1,16.17,
20567,147,2,386.51,
20571,147,1,32.9,
20704,65,1,40.46,
20731,65,1,28.1796,
20733,147,1,112.59,
20744,,1,16.99,
20753,65,1,525.0528,
20753,378,1,1210.0,
20758,378,1,109.2,
20788,,2,160.32,
20788,54,1,4.51,
20788,65,2,134.5818,
20788,99,3,330.19,
20788,147,4,343.19,
20788,378,1,59.95,
20905,65,1,289.0,
20948,65,1,10.4898,
20949,65,1,20.9796,
20967,147,2,111.25,
20985,325,1,15.25,
20985,378,2,385.8,
21102,65,2,315.27,
21129,65,1,530.61,
21133,65,1,1253.7,
21138,,1,677.5,
21143,147,1,21.32,
21159,65,1,2044.6184,
21254,378,1,297.5,
21336,65,2,375.4176,
21338,99,1,1321.6,
21359,65,1,43.92,
21396,,1,314.75,
21396,18,1,300.34,
21396,99,1,509.48,
21396,147,1,271.5,
21452,,1,95.0,
21471,378,2,231.2,
21533,325,1,42.15,
21537,65,1,888.9,
21575,65,2,4920.0,
21579,65,1,2460.0,
21668,65,1,530.4508,
21672,,1,153.0,
21672,147,2,441.87,
21693,,1,31.7304,
21693,147,1,48.48,
21693,378,1,605.0,
21695,65,1,1040.76,
21731,378,1,633.6,
21776,,4,103.95,
21776,18,3,154.2599,
21776,65,2,111.0294,
21776,99,1,127.84,
21776,147,3,256.56895,
21787,378,1,610.0,
21821,147,1,168.0,
21844,378,1,366.0,
21857,65,1,37.1496,
21865,,6,203.77,
21865,54,6,151.37,
21865,65,13,2879.5878,
21865,99,6,597.96,
21865,147,5,735.0299,
21865,255,21,1787.2088,
21865,378,10,3222.54,
21867,,2,71.9308,8.47
21867,18,2,471.6948,
21867,46,1,120.2196,120.2196
21867,54,1,211.5,
21867,58,1,11.52,11.52
21867,65,1,502.6612,
21867,99,14,4885.0872,823.7724
21867,147,11,3040.7998,636.36
21867,255,2,383.09,383.09
21867,378,3,1116.65,
21877,65,2,31384.0816,21288
21877,99,2,3205.49,
21877,147,2,4610.7406,1700
21917,,1,110.45,
21925,65,1,2460.0,
21926,65,1,30.99,
21936,147,2,58.89,
21945,58,1,18.99,
21945,99,1,76.74984,
21945,147,2,136.2,
21945,255,1,3.42,
21956,,1,20.36,
21956,147,1,27.54,
21960,65,1,60.0,
22064,,1,120.0,
22065,147,1,5.06,
22075,65,1,51.93,
22174,,1,3.29,
22174,65,2,116.109,
22174,99,1,707.9946,
22174,147,1,151.4,
22174,378,1,24.9,
22194,99,1,82.8,
22194,255,1,30.9,
22214,65,1,174.0296,
22255,54,1,6.98,
22278,99,1,15.89,
22278,147,1,64.24,
22278,255,2,109.93,
22395,,1,35.96,
22395,379,1,12.18,
22511,378,1,2900.0,
22514,,1,78.0,
22514,65,1,16.17,
22514,147,2,33.46,
22534,378,1,605.0,
22557,65,1,24.5004,
22569,,1,2.72,
22569,65,2,137.8902,
22569,147,3,249.28,
22569,378,1,29.51,
22571,99,1,83.8,
22571,147,1,54.1,
22575,54,3,144.37,
22575,65,1,22.7496,
22606,99,1,66.08,
22633,65,1,467.2224,
22672,147,1,109.68,
22719,65,1,1367.6,
22724,147,1,48.48,
22724,378,1,565.9,
22733,54,1,129.0,
22733,147,1,20.31,
22749,378,1,53.45,
22756,,1,540.4,
22760,,3,150.28,
22760,54,3,53.34,
22760,65,1,4257.6,
22760,99,2,67.19,
22760,147,4,319.32,
22788,65,5,72968.9521,
22820,147,1,58.0002,
22825,65,1,65.7,
22859,,1,20.36,
22859,18,1,7.9,
22859,54,1,6.98,
22859,147,2,60.81,
22859,255,1,56.62,
22893,,1,95.0,
22893,54,2,44.96,
22893,65,2,145.0016,
22893,99,2,139.485,
22893,147,3,243.0994,
22895,65,1,292.98,
22916,147,1,78.9795,
22916,378,1,96.0,
22977,65,1,3225.6,
22982,99,1,97.44,
22982,147,1,142.99,
22983,99,1,97.44,
22983,147,1,142.99,
23009,65,1,1674.0,
23077,65,1,778.8,
23117,65,4,17268.0348,
23117,99,6,12007.32,
23117,147,4,19512.4,
23140,99,1,39.86,
23140,147,2,57.44,
23152,46,1,168.0,
23195,18,1,4.22,
23220,65,2,227.0736,
23220,147,4,804.8,
23235,378,1,457.5,
23247,65,1,24.5004,
23338,65,1,116.81,
23344,65,1,3443.1528,
23399,378,1,111.4,
23409,65,1,2520.0,
23409,147,1,467.64,
23439,,1,110.45,
23454,378,1,109.2,
23537,65,1,203.7,
23608,65,1,33.8604,
23644,147,1,9.9,
23677,54,1,3.79,
23686,378,2,3463.48,
23698,54,1,445.0,
23734,54,1,1.29,
23734,65,3,168.5216,
23734,99,1,452.76,
23734,147,2,105.09,
23736,65,1,392.4312,
23736,99,1,73.35,
23736,147,1,110.8504,
23757,,2,503.57995,
23757,54,1,5.36,
23757,65,3,51.4398,
23757,99,1,149.32008,
23757,147,4,915.46,
23799,65,1,45.99,
23802,65,2,42.29,
23810,65,3,208.6284,
23810,255,1,239.4,
23817,147,1,519.6,
23824,,1,95.0,
23824,54,1,10.99,
23824,147,1,87.97005,
23831,65,2,337.13,
23929,65,6,2422.5956,341.68
23968,65,1,514.5084,
23980,99,2,1421.1204,
23980,147,1,13.29,
23981,147,3,91.1,
23981,378,1,500.0,
23986,65,2,1885.1088,
24055,,3,433.56,
24055,18,1,216.4,
24055,147,1,18.6,
24055,378,3,1618.8336,
24120,147,1,12.87,
24217,65,1,254.7994,
24272,378,1,645.12,
24285,147,1,58.0002,
24289,378,1,316.8,
24418,65,2,2603.26,
24432,65,1,28.68,
24444,378,2,2112.15,
24466,378,1,91.44,
24485,99,1,160.5,
24487,54,1,549.5,
24532,65,1,318.5052,
24567,,1,53.93,
24723,,1,288.0,
24763,147,1,47.54,
24799,,1,5.39,
24799,99,1,5.38,
24824,65,1,143.3616,
24824,378,1,208.8,
24825,255,1,5.15,
